,LKSPOMET_ATemp,LKSBAWQ_Sal,LKSBAWQ_Depth,LKSBAWQ_pH,LKSPOMET_TotPrcp,LKSBAWQ_Turb
39348,12.6,0.1,1.47,8.5,0.0,7
39349,12.3,0.1,1.46,8.6,0.0,6
39350,12.1,0.1,1.47,8.7,0.0,5
39351,11.6,0.1,1.46,8.6,0.0,6
39352,11.8,0.1,1.49,8.5,0.0,6
39353,12.0,0.1,1.48,8.6,0.0,5
39354,12.0,0.1,1.45,8.7,0.0,6
39355,11.5,0.1,1.43,8.6,0.0,7
39356,11.2,0.1,1.42,8.6,0.0,6
39357,11.2,0.1,1.43,8.4,0.0,7
39358,11.1,0.1,1.42,8.6,0.0,6
39359,10.7,0.1,1.42,8.6,0.0,6
39360,10.8,0.1,1.43,8.6,0.0,5
39361,10.5,0.1,1.43,8.5,0.0,6
39362,10.3,0.1,1.43,8.5,0.0,6
39363,10.2,0.1,1.42,8.5,0.0,7
39364,10.2,0.1,1.43,8.4,0.0,6
39365,10.0,0.1,1.43,8.5,0.0,6
39366,10.0,0.1,1.43,8.6,0.0,6
39367,10.1,0.1,1.44,8.6,0.0,6
39368,10.1,0.1,1.46,8.6,0.0,6
39369,10.3,0.1,1.49,8.5,0.0,6
39370,11.0,0.1,1.47,8.7,0.0,5
39371,11.0,0.1,1.45,8.6,0.0,6
39372,11.9,0.1,1.43,8.6,0.0,7
39373,12.3,0.1,1.39,8.4,0.0,7
39374,13.2,0.1,1.41,8.4,0.0,6
39375,14.5,0.1,1.41,8.6,0.0,6
39376,15.5,0.1,1.47,8.6,0.0,7
39377,16.2,0.1,1.48,8.7,0.0,6
39378,17.1,0.1,1.50,8.6,0.0,6
39379,17.9,0.1,1.49,8.6,0.0,7
39380,18.7,0.1,1.49,8.7,0.0,6
39381,19.4,0.1,1.49,8.5,0.0,7
39382,20.4,0.1,1.44,8.6,0.0,6
39383,20.8,0.1,1.40,8.7,0.0,6
39384,21.2,0.1,1.35,8.6,0.0,7
39385,22.2,0.1,1.34,8.6,0.0,6
39386,22.5,0.1,1.41,8.6,0.0,6
39387,22.6,0.1,1.44,8.6,0.0,5
39388,23.0,0.1,1.45,8.7,0.0,6
39389,22.6,0.1,1.42,8.7,0.0,6
39390,22.9,0.1,1.39,8.6,0.0,7
39391,23.2,0.1,1.35,8.7,0.0,5
39392,23.4,0.1,1.37,8.7,0.0,6
39393,24.2,0.1,1.41,8.8,0.0,5
39394,24.6,0.1,1.45,8.8,0.0,6
39395,24.4,0.1,1.46,8.7,0.0,7
39396,25.0,0.1,1.43,8.8,0.0,7
39397,25.3,0.1,1.39,8.7,0.0,6
39398,25.6,0.1,1.39,8.8,0.0,5
39399,26.0,0.1,1.41,8.8,0.0,6
39400,25.9,0.1,1.43,8.8,0.0,5
39401,25.9,0.1,1.45,8.9,0.0,6
39402,26.0,0.1,1.50,8.8,0.0,6
39403,26.3,0.1,1.50,8.9,0.0,6
39404,26.4,0.1,1.50,8.8,0.0,6
39405,26.5,0.1,1.51,8.9,0.0,6
39406,27.0,0.1,1.50,8.8,0.0,6
39407,27.2,0.1,1.49,8.8,0.0,7
39408,27.0,0.1,1.47,8.7,0.0,7
39409,27.0,0.1,1.49,8.9,0.0,5
39410,27.3,0.1,1.50,8.9,0.0,6
39411,27.4,0.1,1.50,8.9,0.0,5
39412,27.8,0.1,1.48,8.8,0.0,6
39413,27.9,0.1,1.52,8.9,0.0,5
39414,27.6,0.1,1.51,8.9,0.0,6
39415,27.6,0.1,1.49,8.9,0.0,6
39416,27.4,0.1,1.48,8.8,0.0,6
39417,27.3,0.1,1.49,8.8,0.0,7
39418,26.8,0.1,1.46,8.8,0.0,6
39419,26.5,0.1,1.42,8.9,0.0,6
39420,27.0,0.1,1.40,8.8,0.0,19
39421,26.8,0.1,1.38,8.7,0.0,6
39422,25.3,0.1,1.41,8.8,0.0,6
39423,24.2,0.1,1.38,8.8,0.0,5
39424,23.0,0.1,1.40,8.8,0.0,7
39425,21.8,0.1,1.43,8.8,0.0,6
39426,20.8,0.1,1.42,8.7,0.0,9
39427,19.9,0.1,1.43,8.8,0.0,6
39428,19.1,0.1,1.44,8.8,0.0,6
39429,18.5,0.1,1.44,8.8,0.0,6
39430,17.9,0.1,1.43,8.6,0.0,7
39431,17.6,0.1,1.38,8.8,0.0,6
39432,17.3,0.1,1.40,8.7,0.0,6
39433,16.9,0.1,1.41,8.7,0.0,6
39434,16.5,0.1,1.43,8.6,0.0,6
39435,16.2,0.1,1.45,8.7,0.0,8
39436,16.0,0.1,1.48,8.7,0.0,6
39437,15.6,0.1,1.46,8.4,0.0,7
39438,15.4,0.1,1.43,8.7,0.0,7
39439,15.3,0.1,1.40,8.6,0.0,6
39440,15.4,0.1,1.44,8.5,0.0,6
39441,15.3,0.1,1.51,8.6,0.0,5
39442,15.2,0.1,1.50,8.7,0.0,6
39443,15.3,0.1,1.51,8.7,0.0,6
39444,15.1,0.1,1.49,8.8,0.0,5
39445,14.8,0.1,1.44,8.6,0.0,6
39446,14.5,0.1,1.41,8.7,0.0,5
39447,14.3,0.1,1.42,8.7,0.0,7
39448,14.1,0.1,1.45,8.7,0.0,6
39449,13.9,0.1,1.48,8.6,0.0,6
39450,13.9,0.1,1.46,8.5,0.0,6
39451,13.5,0.1,1.46,8.6,0.0,6
39452,13.4,0.1,1.44,8.7,0.0,6
39453,13.2,0.1,1.42,8.6,0.0,5
39454,12.9,0.1,1.38,8.4,0.0,6
39455,12.9,0.1,1.39,8.6,0.0,6
39456,12.5,0.1,1.39,8.6,0.0,6
39457,12.5,0.1,1.42,8.5,0.0,7
39458,12.6,0.1,1.44,8.6,0.0,5
39459,12.6,0.1,1.47,8.7,0.0,5
39460,12.8,0.1,1.45,8.6,0.0,6
39461,12.8,0.1,1.42,8.5,0.0,6
39462,12.5,0.1,1.40,8.4,0.0,7
39463,12.5,0.1,1.46,8.5,0.0,6
39464,12.6,0.1,1.48,8.6,0.0,7
39465,12.7,0.1,1.48,8.4,0.0,6
39466,12.8,0.1,1.46,8.4,0.0,6
39467,12.5,0.1,1.43,8.6,0.0,6
39468,12.9,0.1,1.41,8.3,0.0,6
39469,13.4,0.1,1.43,8.3,0.0,6
39470,13.7,0.1,1.46,8.3,0.0,6
39471,14.5,0.1,1.49,8.5,0.0,9
39472,15.4,0.1,1.48,8.3,0.0,8
39473,16.2,0.1,1.48,8.2,0.0,7
39474,17.2,0.1,1.48,8.1,0.0,8
39475,18.4,0.1,1.47,8.2,0.0,7
39476,20.0,0.1,1.46,8.0,0.0,8
39477,21.2,0.1,1.43,8.1,0.0,8
39478,22.4,0.1,1.40,8.2,0.0,8
39479,22.8,0.1,1.39,8.4,0.0,6
39480,23.2,0.1,1.38,8.4,0.0,7
39481,23.7,0.1,1.39,8.0,0.0,9
39482,24.1,0.1,1.40,8.1,0.0,8
39483,24.8,0.1,1.38,8.2,0.0,8
39484,25.0,0.1,1.38,8.1,0.0,9
39485,25.4,0.1,1.38,8.2,0.0,9
39486,26.1,0.1,1.39,8.1,0.0,9
39487,26.4,0.1,1.41,8.2,0.0,8
39488,26.8,0.1,1.44,8.5,0.0,8
39489,27.1,0.1,1.44,8.5,0.0,7
39490,27.3,0.1,1.44,8.6,0.0,8
39491,28.0,0.1,1.43,8.3,0.0,7
39492,28.2,0.1,1.39,8.3,0.0,7
39493,28.1,0.1,1.40,8.4,0.0,8
39494,28.4,0.1,1.40,8.7,0.0,7
39495,28.8,0.1,1.43,8.6,0.0,7
39496,28.7,0.1,1.47,8.7,0.0,6
39497,28.8,0.1,1.49,8.5,0.0,7
39498,28.8,0.1,1.51,8.6,0.0,7
39499,28.9,0.1,1.53,8.6,0.0,6
39500,28.9,0.1,1.51,8.5,0.0,7
39501,29.7,0.1,1.48,8.6,0.0,7
39502,29.5,0.1,1.48,8.6,0.0,7
39503,29.8,0.1,1.51,8.6,0.0,6
39504,29.6,0.1,1.52,8.6,0.0,8
39505,29.7,0.1,1.55,8.7,0.0,6
39506,30.0,0.1,1.54,8.8,0.0,7
39507,29.7,0.1,1.53,8.8,0.0,6
39508,29.9,0.1,1.49,8.5,0.0,7
39509,29.6,0.1,1.47,8.8,0.0,5
39510,29.2,0.1,1.48,8.7,0.0,6
39511,29.0,0.1,1.49,8.5,0.0,6
39512,28.5,0.1,1.50,8.7,0.0,6
39513,28.4,0.1,1.50,8.6,0.0,6
39514,27.9,0.1,1.47,8.6,0.0,15
39515,27.6,0.1,1.45,8.6,0.0,5
39516,27.1,0.1,1.43,8.6,0.0,6
39517,26.0,0.1,1.42,8.7,0.0,6
39518,25.0,0.1,1.44,8.6,0.0,6
39519,23.9,0.1,1.45,8.8,0.0,5
39520,23.0,0.1,1.45,8.7,0.0,6
39521,22.2,0.1,1.45,8.8,0.0,5
39522,21.1,0.1,1.47,8.7,0.0,5
39523,20.4,0.1,1.45,8.9,0.0,5
39524,20.1,0.1,1.46,8.8,0.0,5
39525,19.9,0.1,1.45,8.8,0.0,6
39526,19.5,0.1,1.43,8.8,0.0,6
39527,19.0,0.1,1.43,8.8,0.0,5
39528,18.6,0.1,1.44,8.6,0.0,6
39529,18.1,0.1,1.46,8.7,0.0,5
39530,17.8,0.1,1.48,8.7,0.0,5
39531,17.8,0.1,1.48,8.7,0.0,6
39532,18.0,0.1,1.48,8.7,0.0,5
39533,18.1,0.1,1.47,8.7,0.0,5
39534,18.2,0.1,1.48,8.7,0.0,5
39535,18.2,0.1,1.51,8.8,0.0,5
39536,18.2,0.1,1.51,8.7,0.0,4
39537,18.2,0.1,1.50,8.8,0.0,5
39538,18.1,0.1,1.49,8.7,0.0,6
39539,18.0,0.1,1.45,8.7,0.0,5
39540,18.1,0.1,1.45,8.6,0.0,5
39541,17.9,0.1,1.45,8.7,0.0,4
39542,17.6,0.1,1.44,8.6,0.0,5
39543,17.4,0.1,1.44,8.6,0.0,5
39544,17.0,0.1,1.45,8.7,0.0,4
39545,16.5,0.1,1.47,8.6,0.0,4
39546,16.4,0.1,1.49,8.4,0.0,5
39547,16.1,0.1,1.48,8.6,0.0,5
39548,15.9,0.1,1.44,8.7,0.0,5
39549,15.8,0.1,1.44,8.7,0.0,5
39550,15.9,0.1,1.44,8.6,0.0,5
39551,15.7,0.1,1.45,8.6,0.0,5
39552,15.5,0.1,1.47,8.5,0.0,5
39553,15.4,0.1,1.49,8.6,0.0,4
39554,15.4,0.1,1.48,8.7,0.0,4
39555,15.2,0.1,1.44,8.6,0.0,6
39556,15.0,0.1,1.41,8.3,0.0,6
39557,14.8,0.1,1.44,8.6,0.0,4
39558,14.7,0.1,1.47,8.5,0.0,6
39559,14.5,0.1,1.50,8.6,0.0,4
39560,14.8,0.1,1.50,8.6,0.0,5
39561,15.0,0.1,1.50,8.6,0.0,5
39562,15.2,0.1,1.49,8.6,0.0,5
39563,15.5,0.1,1.48,8.5,0.0,5
39564,15.7,0.1,1.48,8.5,0.0,5
39565,16.0,0.1,1.50,8.5,0.0,5
39566,16.2,0.1,1.50,8.6,0.0,5
39567,16.6,0.1,1.50,8.5,0.0,15
39568,17.1,0.1,1.49,8.4,0.0,5
39569,17.1,0.1,1.49,8.5,0.0,7
39570,17.5,0.1,1.46,8.6,0.0,5
39571,17.9,0.1,1.43,8.5,0.0,5
39572,18.6,0.1,1.44,8.6,0.0,5
39573,19.5,0.1,1.44,8.5,0.0,6
39574,20.8,0.1,1.43,8.5,0.0,4
39575,21.3,0.1,1.44,8.5,0.0,4
39576,22.0,0.1,1.44,8.6,0.0,4
39577,22.5,0.1,1.42,8.7,0.0,5
39578,22.9,0.1,1.40,8.5,0.0,6
39579,23.4,0.1,1.40,8.6,0.0,5
39580,23.9,0.1,1.41,8.6,0.0,5
39581,24.2,0.1,1.43,8.6,0.0,5
39582,24.7,0.1,1.44,8.7,0.0,5
39583,25.1,0.1,1.43,8.6,0.0,6
39584,25.6,0.1,1.42,8.6,0.0,5
39585,25.9,0.1,1.40,8.6,0.0,5
39586,26.0,0.1,1.40,8.6,0.0,5
39587,26.1,0.1,1.42,8.5,0.0,5
39588,26.2,0.1,1.44,8.6,0.0,5
39589,26.6,0.1,1.44,8.5,0.0,6
39590,26.6,0.1,1.43,8.4,0.0,6
39591,26.3,0.1,1.45,8.6,0.0,5
39592,27.0,0.1,1.47,8.7,0.0,5
39593,27.4,0.1,1.48,8.7,0.0,5
39594,27.0,0.1,1.49,8.6,0.0,6
39595,26.9,0.1,1.51,8.6,0.0,7
39596,27.3,0.1,1.51,8.6,0.0,6
39597,27.5,0.1,1.50,8.7,0.0,5
39598,27.1,0.1,1.50,8.7,0.0,5
39599,27.3,0.1,1.51,8.7,0.0,5
39600,27.2,0.1,1.52,8.7,0.0,5
39601,26.5,0.1,1.49,8.6,0.0,6
39602,26.3,0.1,1.47,8.4,0.0,5
39603,26.4,0.1,1.47,8.7,0.0,5
39604,26.6,0.1,1.46,8.5,0.0,6
39605,26.4,0.1,1.48,8.5,0.0,5
39606,26.0,0.1,1.51,8.6,0.0,5
39607,25.7,0.1,1.50,8.7,0.0,4
39608,25.4,0.1,1.51,8.7,0.0,4
39609,25.0,0.1,1.46,8.7,0.0,5
39610,24.7,0.1,1.47,8.8,0.0,5
39611,24.6,0.1,1.48,8.7,0.0,6
39612,24.1,0.1,1.44,8.6,0.0,6
39613,23.5,0.1,1.45,8.7,0.0,5
39614,23.2,0.1,1.46,8.8,0.0,6
39615,22.7,0.1,1.44,8.6,0.0,5
39616,22.2,0.1,1.44,8.6,0.0,5
39617,21.5,0.1,1.44,8.7,0.0,5
39618,21.0,0.1,1.42,8.7,0.0,5
39619,20.1,0.1,1.41,8.7,0.0,5
39620,19.6,0.1,1.42,8.7,0.0,5
39621,19.0,0.1,1.43,8.8,0.0,5
39622,18.8,0.1,1.47,8.5,0.0,6
39623,18.4,0.1,1.45,8.7,0.0,5
39624,18.2,0.1,1.48,8.7,0.0,4
39625,17.9,0.1,1.47,8.7,0.0,5
39626,17.5,0.1,1.43,8.6,0.0,6
39627,17.4,0.1,1.44,8.7,0.0,5
39628,17.3,0.1,1.43,8.6,0.0,5
39629,17.1,0.1,1.47,8.7,0.0,7
39630,16.8,0.1,1.47,8.6,0.0,5
39631,16.7,0.1,1.46,8.6,0.0,5
39632,16.5,0.1,1.42,8.6,0.0,5
39633,16.1,0.1,1.41,8.6,0.0,5
39634,16.2,0.1,1.43,8.5,0.0,5
39635,16.0,0.1,1.43,8.6,0.0,4
39636,15.8,0.1,1.44,8.5,0.0,5
39637,15.4,0.1,1.42,8.6,0.0,4
39638,15.0,0.1,1.42,8.5,0.0,5
39639,14.9,0.1,1.41,8.4,0.0,5
39640,14.6,0.1,1.41,8.4,0.0,4
39641,14.6,0.1,1.42,8.6,0.0,4
39642,14.3,0.1,1.44,8.6,0.0,4
39643,14.2,0.1,1.43,8.6,0.0,5
39644,14.2,0.1,1.41,8.5,0.0,5
39645,14.0,0.1,1.39,8.5,0.0,5
39646,13.9,0.1,1.38,8.5,0.0,4
39647,13.9,0.1,1.38,8.5,0.0,5
39648,13.8,0.1,1.38,8.5,0.0,4
39649,13.6,0.1,1.40,8.5,0.0,4
39650,13.4,0.1,1.42,8.5,0.0,4
39651,13.2,0.1,1.43,8.5,0.0,5
39652,13.2,0.1,1.43,8.5,0.0,6
39653,13.0,0.1,1.44,8.5,0.0,5
39654,13.0,0.1,1.44,8.5,0.0,6
39655,13.0,0.1,1.44,8.5,0.0,6
39656,13.2,0.1,1.45,8.4,0.0,6
39657,13.4,0.1,1.49,8.4,0.0,5
39658,13.6,0.1,1.48,8.4,0.0,7
39659,13.9,0.1,1.46,8.4,0.0,5
39660,14.6,0.1,1.43,8.2,0.0,5
39661,15.3,0.1,1.40,8.2,0.0,5
39662,16.2,0.1,1.40,8.3,0.0,5
39663,16.7,0.1,1.41,8.1,0.0,6
39664,17.3,0.1,1.41,8.1,0.0,7
39665,17.8,0.1,1.41,8.1,0.0,5
39666,18.8,0.1,1.41,8.1,0.0,8
39667,20.2,0.1,1.38,8.1,0.0,7
39668,20.2,0.1,1.38,8.1,0.0,7
39669,20.2,0.1,1.38,8.1,0.0,7
39670,20.2,0.1,1.40,8.0,0.0,7
39671,20.9,0.1,1.40,8.1,0.0,7
39672,21.8,0.1,1.41,8.1,0.0,7
39673,22.8,0.1,1.42,8.3,0.0,6
39674,22.9,0.1,1.41,8.2,0.0,6
39675,23.3,0.1,1.38,8.2,0.0,6
39676,23.5,0.1,1.36,8.2,0.0,6
39677,23.7,0.1,1.34,8.2,0.0,6
39678,24.3,0.1,1.33,8.4,0.0,9
39679,25.0,0.1,1.33,8.4,0.0,6
39680,25.1,0.1,1.34,8.4,0.0,7
39681,25.6,0.1,1.37,8.2,0.0,9
39682,25.9,0.1,1.39,8.5,0.0,6
39683,26.3,0.1,1.39,8.3,0.0,7
39684,26.7,0.1,1.36,8.3,0.0,6
39685,27.0,0.1,1.37,8.4,0.0,7
39686,27.1,0.1,1.37,8.4,0.0,6
39687,27.4,0.1,1.38,8.3,0.0,7
39688,27.8,0.1,1.41,8.4,0.0,6
39689,28.2,0.1,1.42,8.4,0.0,7
39690,27.9,0.1,1.41,8.4,0.0,6
39691,26.6,0.1,1.39,8.3,0.0,6
39692,26.8,0.1,1.37,8.3,0.0,6
39693,26.7,0.1,1.36,8.3,0.0,7
39694,26.7,0.1,1.37,8.3,0.0,8
39695,26.0,0.1,1.41,8.3,0.0,8
39696,28.0,0.1,1.47,8.6,0.0,6
39697,28.2,0.1,1.49,8.4,0.0,9
39698,28.7,0.1,1.44,8.5,0.0,7
39699,27.3,0.1,1.45,8.4,0.0,6
39700,27.9,0.1,1.41,8.7,0.0,8
39701,28.0,0.1,1.42,8.5,0.0,7
39702,29.0,0.1,1.45,8.4,0.0,8
39703,29.1,0.1,1.42,8.2,0.0,9
39704,29.8,0.1,1.42,8.5,0.0,7
39705,29.5,0.1,1.40,8.4,0.0,7
39706,29.3,0.1,1.39,8.3,0.0,8
39707,29.1,0.1,1.40,8.3,0.0,9
39708,29.0,0.1,1.42,8.3,0.0,8
39709,28.5,0.1,1.40,8.4,0.0,7
39710,27.9,0.1,1.43,8.5,0.0,6
39711,27.1,0.1,1.46,8.3,0.0,7
39712,26.1,0.1,1.44,8.6,0.0,6
39713,25.1,0.1,1.41,8.5,0.0,6
39714,24.4,0.1,1.38,8.5,0.0,6
39715,23.7,0.1,1.37,8.6,0.0,7
39716,23.0,0.1,1.42,8.6,0.0,7
39717,22.3,0.1,1.46,8.5,0.0,6
39718,21.7,0.1,1.47,8.6,0.0,7
39719,21.1,0.1,1.43,8.5,0.0,6
39720,20.5,0.1,1.40,8.5,0.0,6
39721,20.2,0.1,1.35,8.5,0.0,6
39722,19.8,0.1,1.36,8.5,0.0,6
39723,19.5,0.1,1.41,8.5,0.0,6
39724,19.3,0.1,1.44,8.5,0.0,6
39725,19.2,0.1,1.45,8.5,0.0,7
39726,18.9,0.1,1.42,8.5,0.0,6
39727,18.5,0.1,1.39,8.4,0.0,6
39728,18.3,0.1,1.38,8.5,0.0,6
39729,17.9,0.1,1.39,8.5,0.0,6
39730,17.6,0.1,1.39,8.5,0.0,6
39731,17.3,0.1,1.41,8.5,0.0,6
39732,17.0,0.1,1.40,8.5,0.0,6
39733,16.7,0.1,1.39,8.4,0.0,6
39734,16.5,0.1,1.39,8.4,0.0,6
39735,16.4,0.1,1.39,8.5,0.0,5
39736,16.3,0.1,1.38,8.5,0.0,6
39737,16.3,0.1,1.38,8.5,0.0,6
39738,16.3,0.1,1.39,8.5,0.0,5
39739,16.0,0.1,1.39,8.4,0.0,5
39740,15.7,0.1,1.40,8.3,0.0,4
39741,15.6,0.1,1.43,8.4,0.0,6
39742,15.3,0.1,1.42,8.5,0.0,5
39743,15.3,0.1,1.44,8.5,0.0,6
39744,15.1,0.1,1.40,8.4,0.0,5
39745,14.9,0.1,1.41,8.4,0.0,5
39746,14.8,0.1,1.41,8.4,0.0,5
39747,14.8,0.1,1.43,8.4,0.0,6
39748,14.7,0.1,1.44,8.4,0.0,5
39749,14.6,0.1,1.45,8.4,0.0,6
39750,14.6,0.1,1.44,8.4,0.0,5
39751,14.6,0.1,1.45,8.4,0.0,8
39752,14.6,0.1,1.45,8.4,0.0,5
39753,14.8,0.1,1.46,8.4,0.0,5
39754,15.1,0.1,1.45,8.4,0.0,6
39755,15.6,0.1,1.47,8.4,0.0,6
39756,15.9,0.1,1.49,8.4,0.0,11
39757,16.2,0.1,1.47,8.3,0.0,5
39758,16.7,0.1,1.45,8.2,0.0,5
39759,17.1,0.1,1.47,8.3,0.0,5
39760,18.1,0.1,1.45,8.4,0.0,5
39761,19.0,0.1,1.43,8.4,0.0,6
39762,20.0,0.1,1.41,8.4,0.0,6
39763,21.1,0.1,1.41,8.4,0.0,5
39764,21.9,0.1,1.45,8.4,0.0,5
39765,21.1,0.1,1.48,8.4,0.0,8
39766,20.7,0.1,1.47,8.4,0.0,6
39767,20.6,0.1,1.46,8.5,0.0,7
39768,20.3,0.1,1.42,8.5,0.0,5
39769,20.0,0.1,1.41,8.5,0.0,5
39770,19.8,0.1,1.39,8.4,0.0,5
39771,19.9,0.1,1.43,8.4,0.0,5
39772,19.9,0.1,1.46,8.5,0.0,8
39773,19.8,0.1,1.45,8.5,0.0,7
39774,19.8,0.1,1.44,8.5,0.0,5
39775,19.7,0.1,1.40,8.5,0.0,5
39776,19.7,0.1,1.43,8.5,0.0,9
39777,19.5,0.1,1.43,8.5,0.0,5
39778,19.2,0.1,1.48,8.6,0.0,7
39779,19.2,0.1,1.46,8.6,0.0,5
39780,19.1,0.1,1.46,8.6,0.0,5
39781,19.2,0.1,1.45,8.6,0.0,5
39782,19.2,0.1,1.46,8.5,0.0,5
39783,19.2,0.1,1.47,8.6,0.0,6
39784,19.3,0.1,1.43,8.6,0.0,5
39785,19.1,0.1,1.48,8.6,0.0,4
39786,18.9,0.1,1.45,8.6,0.0,6
39787,18.7,0.1,1.48,8.6,0.0,5
39788,18.7,0.1,1.49,8.6,0.0,5
39789,18.8,0.1,1.49,8.6,0.0,5
39790,18.8,0.1,1.47,8.6,0.0,5
39791,18.7,0.1,1.44,8.6,0.0,8
39792,18.6,0.1,1.46,8.6,0.0,5
39793,18.5,0.1,1.46,8.6,0.0,6
39794,18.4,0.1,1.49,8.6,0.0,5
39795,18.4,0.1,1.51,8.7,0.0,5
39796,18.2,0.1,1.46,8.6,0.0,6
39797,18.1,0.1,1.48,8.6,0.0,14
39798,18.0,0.1,1.43,8.6,0.0,6
39799,18.0,0.1,1.44,8.6,0.0,5
39800,17.9,0.1,1.41,8.6,0.0,5
39801,17.9,0.1,1.43,8.6,0.0,5
39802,17.9,0.1,1.46,8.6,0.0,6
39803,17.9,0.1,1.46,8.6,0.0,5
39804,17.9,0.1,1.47,8.6,0.0,7
39805,17.9,0.1,1.46,8.6,0.0,6
39806,18.1,0.1,1.45,8.6,0.0,5
39807,18.1,0.1,1.42,8.6,0.0,6
39808,17.9,0.1,1.46,8.6,0.0,5
39809,17.7,0.1,1.47,8.6,0.0,5
39810,17.6,0.1,1.52,8.6,0.0,5
39811,17.5,0.1,1.52,8.6,0.0,6
39812,17.4,0.1,1.48,8.6,0.0,5
39813,17.4,0.1,1.45,8.6,0.0,6
39814,17.5,0.1,1.41,8.5,0.0,5
39815,17.4,0.1,1.42,8.5,0.0,6
39816,17.4,0.1,1.44,8.5,0.0,6
39817,17.1,0.1,1.44,8.5,0.0,5
39818,16.7,0.1,1.47,8.5,0.0,6
39819,16.0,0.1,1.46,8.5,0.0,5
39820,15.9,0.1,1.38,8.5,0.0,5
39821,15.7,0.1,1.42,8.5,0.0,5
39822,15.3,0.1,1.41,8.5,0.0,5
39823,15.0,0.1,1.39,8.4,0.0,5
39824,14.9,0.1,1.45,8.4,0.0,5
39825,14.6,0.1,1.42,8.4,0.0,5
39826,14.4,0.1,1.41,8.4,0.0,4
39827,14.0,0.1,1.38,8.4,0.0,5
39828,13.5,0.1,1.37,8.4,0.0,5
39829,13.4,0.1,1.37,8.4,0.0,6
39830,13.3,0.1,1.41,8.4,0.0,5
39831,13.3,0.1,1.41,8.4,0.0,5
39832,13.2,0.1,1.41,8.4,0.0,5
39833,13.0,0.1,1.43,8.4,0.0,5
39834,12.7,0.1,1.39,8.4,0.0,5
39835,12.4,0.1,1.37,8.4,0.0,5
39836,12.2,0.1,1.38,8.4,0.0,5
39837,11.8,0.1,1.40,8.4,0.0,5
39838,11.5,0.1,1.42,8.4,0.0,5
39839,11.4,0.1,1.38,8.4,0.0,5
39840,11.2,0.1,1.42,8.3,0.0,6
39841,10.9,0.1,1.39,8.3,0.0,6
39842,10.8,0.1,1.42,8.3,0.0,5
39843,10.5,0.1,1.44,8.3,0.0,6
39844,10.4,0.1,1.45,8.3,0.0,5
39845,10.3,0.1,1.41,8.3,0.0,6
39846,10.2,0.1,1.45,8.3,0.0,11
39847,10.5,0.1,1.42,8.3,0.0,6
39848,10.9,0.1,1.42,8.3,0.0,6
39849,11.3,0.1,1.44,8.3,0.0,6
39850,11.7,0.1,1.43,8.3,0.0,6
39851,12.2,0.1,1.41,8.3,0.0,5
39852,13.0,0.1,1.44,8.3,0.0,6
39853,14.0,0.1,1.42,8.3,0.0,5
39854,14.7,0.1,1.42,8.3,0.0,6
39855,15.6,0.1,1.42,8.3,0.0,6
39856,16.6,0.1,1.41,8.3,0.0,6
39857,17.3,0.1,1.43,8.2,0.0,5
39858,18.3,0.1,1.48,8.3,0.0,7
39859,19.5,0.1,1.45,8.3,0.0,6
39860,19.6,0.1,1.42,8.3,0.0,6
39861,20.1,0.1,1.39,8.3,0.0,7
39862,20.9,0.1,1.38,8.2,0.0,7
39863,21.5,0.1,1.37,8.3,0.0,6
39864,22.0,0.1,1.38,8.3,0.0,6
39865,22.8,0.1,1.38,8.3,0.0,11
39866,23.2,0.1,1.40,8.3,0.0,13
39867,23.6,0.1,1.40,8.4,0.0,10
39868,23.7,0.1,1.39,8.3,0.0,6
39869,23.8,0.1,1.41,8.3,0.0,6
39870,23.7,0.1,1.43,8.4,0.0,5
39871,24.3,0.1,1.45,8.4,0.0,6
39872,24.2,0.1,1.46,8.4,0.0,5
39873,24.7,0.1,1.42,8.4,0.0,9
39874,25.1,0.1,1.44,8.4,0.0,6
39875,25.1,0.1,1.43,8.5,0.0,5
39876,26.0,0.1,1.44,8.4,0.0,6
39877,25.3,0.1,1.40,8.4,0.0,5
39878,25.4,0.1,1.40,8.4,0.0,5
39879,25.8,0.1,1.36,8.4,0.0,5
39880,25.9,0.1,1.38,8.4,0.0,7
39881,25.6,0.1,1.41,8.3,0.0,11
39882,25.3,0.1,1.41,8.4,0.0,5
39883,25.7,0.1,1.43,8.5,0.0,5
39884,26.2,0.1,1.44,8.5,0.0,6
39885,26.5,0.1,1.45,8.4,0.0,5
39886,27.1,0.1,1.43,8.4,0.0,7
39887,27.4,0.1,1.42,8.5,0.0,6
39888,27.7,0.1,1.41,8.4,0.0,7
39889,27.3,0.1,1.42,8.5,0.0,6
39890,27.2,0.1,1.42,8.4,0.0,6
39891,26.8,0.1,1.42,8.5,0.0,5
39892,26.9,0.1,1.40,8.5,0.0,6
39893,26.8,0.1,1.44,8.5,0.0,8
39894,26.7,0.1,1.41,8.5,0.0,7
39895,26.7,0.1,1.40,8.5,0.0,5
39896,26.7,0.1,1.40,8.5,0.0,7
39897,26.5,0.1,1.42,8.5,0.0,7
39898,26.4,0.1,1.43,8.5,0.0,7
39899,26.5,0.1,1.46,8.5,0.0,5
39900,25.6,0.1,1.45,8.6,0.0,6
39901,24.2,0.1,1.44,8.6,0.0,6
39902,23.4,0.1,1.42,8.5,0.0,5
39903,22.7,0.1,1.44,8.5,0.0,5
